,ACCLASS,AG_DRIV,ALCOHOL,AUTOMOBILE,CYCLIST,DATE,DISABILITY,EMERG_VEH,HOOD_ID,HOUR,INITDIR,INVAGE,LIGHT,LOCCOORD,MANOEUVER,MOTORCYCLE,PASSENGER,PEDESTRIAN,RDSFCOND,REDLIGHT,ROAD_CLASS,SPEEDING,TRAFFCTL,TRSN_CITY_VEH,TRUCK,VISIBILITY
360,1,0,0,1,0,2,0,0,132,18,North,40 to 44,Dusk,Mid-Block,Going Ahead,0,0,1,Dry,0,Minor Arterial,0,No Control,0,0,Clear
362,0,1,0,1,0,2,0,0,38,18,West,55 to 59,Dark,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
365,0,1,0,1,0,2,0,0,12,7,South,20 to 24,Daylight,Intersection,Turning Left,0,0,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
367,0,1,0,1,0,2,0,0,12,7,West,25 to 29,Daylight,Intersection,Going Ahead,0,0,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
369,0,1,0,1,0,2,0,0,101,13,West,40 to 44,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
371,0,0,0,1,0,2,0,0,11,8,West,35 to 39,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
374,0,1,0,1,0,2,0,0,95,15,West,50 to 54,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
378,0,1,0,1,0,2,0,0,83,1,North,20 to 24,Dark,Mid-Block,Going Ahead,0,1,0,Wet,0,Minor Arterial,1,No Control,0,0,Snow
386,0,1,0,1,0,2,0,0,73,4,East,15 to 19,Dark,Mid-Block,Going Ahead,0,1,0,Loose Snow,0,Major Arterial,1,No Control,0,0,Clear
388,1,1,0,1,0,2,0,0,1,5,North,25 to 29,Dark,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,1,No Control,0,0,Clear
390,0,1,0,1,0,2,0,0,70,17,West,30 to 34,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
393,0,0,0,1,1,3,0,0,57,11,West,35 to 39,Daylight,Mid-Block,Parked,0,0,0,Dry,0,Minor Arterial,0,No Control,0,0,Clear
394,0,1,0,0,1,2,0,0,136,19,South,35 to 39,Dark,Intersection,Turning Right,0,0,0,Wet,0,Major Arterial,0,Passive Control,1,0,Clear
396,0,0,0,1,0,2,0,0,11,17,North,55 to 59,Dark,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
403,0,0,0,1,0,3,0,0,87,18,East,30 to 34,"Dusk, artificial",Mid-Block,Turning Left,0,0,1,Dry,0,Minor Arterial,0,No Control,0,0,Clear
407,1,0,1,1,0,3,0,0,17,22,West,35 to 39,Dark,Mid-Block,Overtaking,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
408,1,0,1,1,0,3,0,0,17,22,West,25 to 29,Dark,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
409,1,0,1,1,0,3,0,0,17,22,West,40 to 44,Dark,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
415,1,0,0,1,0,3,0,0,17,20,East,30 to 34,Dark,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
416,0,1,0,1,0,7,0,0,40,10,South,50 to 54,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
420,0,1,0,1,0,8,0,0,44,17,East,45 to 49,Daylight,Mid-Block,Going Ahead,0,1,0,Dry,0,Collector,0,No Control,0,0,Clear
425,0,0,1,1,0,6,0,0,102,1,North,20 to 24,Dark,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
427,1,1,0,1,0,6,0,0,83,19,North,45 to 49,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
430,0,0,0,0,0,6,0,0,78,15,South,35 to 39,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,1,0,Clear
436,0,0,0,1,0,6,1,0,132,8,North,55 to 59,Daylight,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,1,Clear
437,0,0,0,1,0,6,1,0,132,8,South,40 to 44,Daylight,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,1,Clear
438,0,1,0,1,0,6,0,0,21,21,North,45 to 49,Dark,Intersection,Changing Lanes,0,0,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
439,0,1,0,1,0,6,0,0,21,21,West,45 to 49,Dark,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
440,0,1,0,1,0,6,0,0,21,21,North,40 to 44,Dark,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
443,0,0,0,1,0,6,0,0,17,15,West,60 to 64,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
444,0,0,0,1,0,6,0,0,17,15,East,40 to 44,Daylight,Intersection,Turning Left,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
445,0,0,0,0,0,6,0,0,73,23,East,50 to 54,Dark,Mid-Block,Changing Lanes,1,0,0,Wet,0,Major Arterial,0,No Control,0,0,Rain
447,0,1,0,1,0,6,0,0,135,17,West,25 to 29,Dark,Mid-Block,Reversing,0,0,1,Dry,0,Local,0,No Control,0,0,Clear
450,1,1,0,1,0,6,0,0,127,9,South,75 to 79,Daylight,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
452,0,0,0,0,1,6,0,0,93,16,South,60 to 64,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,1,0,Clear
455,0,0,0,0,0,6,0,0,30,19,East,25 to 29,Daylight,Mid-Block,Going Ahead,1,0,0,Dry,0,Local,0,No Control,0,0,Clear
456,0,1,0,1,0,6,0,0,85,8,West,40 to 44,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
461,0,1,0,1,0,6,0,0,85,8,South,40 to 44,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
462,0,1,0,1,0,6,0,0,1,21,North,30 to 34,Dark,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
464,0,1,0,1,0,6,0,0,77,5,West,55 to 59,Daylight,Intersection,Going Ahead,0,0,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
466,0,1,0,1,0,6,0,0,77,5,North,35 to 39,Daylight,Intersection,Going Ahead,0,0,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
467,0,0,0,1,0,6,0,0,1,14,South,25 to 29,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
469,0,1,0,1,0,6,0,0,104,9,South,65 to 69,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
471,0,1,0,1,0,6,0,0,77,1,North,20 to 24,Dark,Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
473,0,1,0,1,0,6,0,0,77,1,West,25 to 29,Dark,Intersection,Turning Left,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
474,0,0,0,1,1,6,0,0,73,13,East,50 to 54,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Minor Arterial,0,No Control,0,0,Clear
477,0,0,0,1,0,6,0,0,51,17,East,35 to 39,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
479,0,1,1,1,1,6,0,0,62,2,South,20 to 24,Dark,Intersection,Turning Left,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
482,0,1,0,1,1,6,0,0,95,21,East,45 to 49,"Dusk, artificial",Mid-Block,Overtaking,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
485,0,1,0,1,1,6,0,0,120,22,North,35 to 39,Dark,Intersection,Turning Right,0,0,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
488,0,0,0,1,0,6,0,0,1,23,West,30 to 34,Dark,Mid-Block,Changing Lanes,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
492,1,0,0,0,0,6,0,0,18,12,West,40 to 44,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,1,0,Clear
493,0,0,0,1,0,6,0,0,33,17,North,50 to 54,Daylight,Intersection,Turning Right,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
495,0,1,1,1,0,6,0,0,101,20,West,30 to 34,Dark,Mid-Block,Overtaking,0,0,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
496,0,1,1,1,0,6,0,0,101,20,East,35 to 39,Dark,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
498,0,1,1,1,0,6,0,0,101,20,East,65 to 69,Dark,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
501,1,1,0,1,0,6,0,0,43,20,West,30 to 34,Dark,Intersection,Going Ahead,1,1,0,Dry,0,Collector,1,Passive Control,0,0,Clear
511,0,0,0,1,0,6,0,0,76,22,North,25 to 29,Dark,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
514,0,0,0,1,1,6,0,0,86,3,East,45 to 49,Dark,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
516,0,0,0,1,0,6,0,0,18,18,North,20 to 24,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
518,0,0,0,1,1,6,0,0,59,12,South,70 to 74,Daylight,Intersection,Turning Right,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
520,0,1,0,0,0,6,0,0,77,17,East,40 to 44,Daylight,Intersection,Going Ahead,1,1,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
521,0,0,0,1,0,6,0,0,10,20,East,15 to 19,Dusk,Mid-Block,Going Ahead,0,1,0,Dry,0,Local,0,No Control,0,0,Clear
522,0,1,0,1,0,7,0,0,40,10,South,45 to 49,Daylight,Intersection,Stopped,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
524,1,1,0,1,0,7,0,0,93,22,South,20 to 24,Dark,Intersection,Turning Right,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
529,0,1,0,1,0,8,0,0,44,17,East,35 to 39,Daylight,Mid-Block,Turning Left,0,1,0,Dry,0,Collector,0,No Control,0,0,Clear
532,0,0,0,1,0,8,0,0,86,10,North,60 to 64,Daylight,Intersection,Turning Right,0,1,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
533,1,0,0,1,0,4,0,0,75,20,North,55 to 59,Dark,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
536,0,0,0,1,0,7,0,0,10,16,East,40 to 44,Daylight,Mid-Block,Going Ahead,1,0,0,Wet,0,Major Arterial,0,No Control,0,0,Rain
537,0,1,1,1,0,1,0,0,60,2,South,25 to 29,Dark,Intersection,Going Ahead,0,1,0,Wet,0,Major Arterial,1,No Control,0,0,Clear
541,0,0,0,1,0,4,0,0,24,0,East,45 to 49,Dark,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
543,0,1,0,1,0,8,0,0,100,18,West,35 to 39,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
547,0,1,0,1,0,8,0,0,100,18,South,40 to 44,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
548,0,0,0,1,0,8,0,0,63,21,East,50 to 54,Dark,Intersection,Reversing,0,0,1,Dry,0,Minor Arterial,0,No Control,0,0,Clear
550,0,1,0,1,1,8,0,0,48,18,North,45 to 49,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
552,0,0,0,1,1,8,0,0,139,18,East,35 to 39,Daylight,Mid-Block,Turning Right,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
557,0,0,0,1,0,8,0,0,109,22,West,30 to 34,Dark,Mid-Block,Going Ahead,0,1,0,Dry,0,Minor Arterial,0,No Control,0,0,Clear
559,0,0,0,1,0,8,0,0,75,2,East,20 to 24,Dark,Intersection,Going Ahead,0,0,1,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
560,0,1,0,1,0,8,0,0,14,8,West,40 to 44,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,1,Clear
563,0,0,0,0,1,8,0,0,70,9,West,45 to 49,Daylight,Intersection,Turning Right,0,0,0,Dry,0,Collector,0,Passive Control,0,1,Clear
565,0,0,0,1,1,8,0,0,95,18,West,45 to 49,Daylight,Mid-Block,Parked,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
568,0,1,0,1,0,8,0,0,14,8,East,20 to 24,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,1,Clear
569,0,1,0,1,0,8,0,0,14,8,East,35 to 39,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,1,Clear
570,0,1,0,1,0,8,0,0,14,8,West,60 to 64,Daylight,Mid-Block,Stopped,0,0,0,Dry,0,Major Arterial,0,No Control,0,1,Clear
572,0,0,0,1,0,8,0,0,131,14,North,20 to 24,Daylight,Intersection,Turning Left,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
573,0,0,0,1,0,8,0,0,131,14,South,45 to 49,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
574,0,0,0,1,0,8,0,0,129,15,South,25 to 29,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
575,0,0,0,1,0,8,0,0,129,15,East,40 to 44,Daylight,Intersection,Stopped,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
576,0,0,0,1,0,8,0,0,129,15,North,65 to 69,Daylight,Intersection,Turning Left,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
578,0,0,0,0,1,8,0,0,73,15,West,40 to 44,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,1,Clear
581,0,0,0,1,0,8,0,0,136,18,West,25 to 29,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Local,0,No Control,0,0,Clear
583,0,0,0,1,0,8,0,0,131,17,East,50 to 54,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
586,0,0,0,1,0,8,0,0,73,18,South,40 to 44,Dark,Mid-Block,Turning Right,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
587,1,0,0,1,0,8,0,0,135,16,South,25 to 29,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
590,0,0,0,0,0,8,0,0,77,21,East,40 to 44,Dark,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
592,0,1,1,1,0,8,0,0,136,22,South,40 to 44,Dark,Intersection,Going Ahead,0,0,1,Dry,0,Collector,0,No Control,0,0,Clear
594,1,0,0,1,0,8,0,0,135,16,South,35 to 39,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
599,1,0,0,1,0,8,0,0,135,16,South,25 to 29,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
602,1,0,0,1,0,8,0,0,135,16,North,35 to 39,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
603,0,1,0,1,0,8,0,0,95,16,East,35 to 39,Daylight,Intersection,Going Ahead,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
604,0,1,0,1,0,8,0,0,95,16,West,70 to 74,Daylight,Intersection,Turning Left,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
606,1,0,0,1,0,8,0,0,137,21,South,70 to 74,Dark,Intersection,Going Ahead,0,1,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
609,1,0,0,1,0,8,0,0,137,21,North,20 to 24,Dark,Intersection,Turning Left,0,1,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
610,0,0,0,1,1,8,0,0,95,21,East,45 to 49,Dark,Mid-Block,Changing Lanes,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
612,1,0,0,1,0,8,0,0,119,13,West,55 to 59,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
614,1,1,0,1,0,8,0,0,70,23,North,75 to 79,Dark,Intersection,Turning Right,0,0,1,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
619,0,1,0,1,0,8,0,0,34,2,North,25 to 29,Dark,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
622,0,0,0,1,0,8,0,0,85,15,West,55 to 59,Daylight,Intersection,Going Ahead,1,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
623,0,0,0,1,0,8,0,0,85,15,East,35 to 39,Daylight,Intersection,Making U Turn,1,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
625,0,0,0,1,1,8,0,0,81,15,West,40 to 44,Daylight,Mid-Block,Parked,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
627,0,0,0,1,0,8,0,0,117,8,South,25 to 29,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
629,0,0,0,1,0,8,0,0,44,10,East,55 to 59,Daylight,Mid-Block,Going Ahead,0,0,1,Other,0,Major Arterial,0,No Control,0,0,Clear
632,0,1,0,1,0,8,0,0,128,11,West,75 to 79,Daylight,Intersection,Turning Right,0,1,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
635,0,1,0,1,0,8,0,0,32,13,North,15 to 19,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Local,0,Passive Control,0,0,Clear
637,0,0,0,1,0,7,0,0,128,16,West,30 to 34,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Minor Arterial,0,No Control,0,0,Clear
638,0,0,0,1,0,4,0,0,24,0,West,20 to 24,Dark,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
639,0,0,0,1,0,1,0,0,64,3,East,20 to 24,"Dark, artificial",Intersection,Changing Lanes,0,1,0,Slush,0,Major Arterial,0,No Control,0,0,Snow
642,0,0,0,1,0,1,0,0,78,7,South,30 to 34,"Dark, artificial",Mid-Block,Changing Lanes,0,0,1,Wet,0,Major Arterial,0,No Control,0,0,Other
645,0,0,0,1,0,1,0,0,83,19,South,25 to 29,Dark,Mid-Block,Going Ahead,0,0,1,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
647,0,0,0,1,0,1,0,0,47,22,South,50 to 54,"Dark, artificial",Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
649,1,0,0,1,0,1,0,0,131,23,West,50 to 54,Dark,Mid-Block,Going Ahead,0,0,0,Wet,0,Minor Arterial,0,No Control,0,0,Clear
651,1,0,0,1,0,1,0,0,131,23,East,35 to 39,Dark,Mid-Block,Going Ahead,0,0,0,Wet,0,Minor Arterial,0,No Control,0,0,Clear
652,0,1,0,1,0,1,0,0,77,15,North,40 to 44,Daylight,Intersection,Going Ahead,0,0,0,Dry,1,Minor Arterial,0,Passive Control,0,0,Clear
653,0,1,0,1,0,1,0,0,77,15,East,45 to 49,Daylight,Intersection,Going Ahead,0,0,0,Dry,1,Minor Arterial,0,Passive Control,0,0,Clear
659,1,1,0,1,0,1,0,0,5,18,North,20 to 24,Dark,Intersection,Going Ahead,0,1,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
662,1,0,0,1,0,1,0,0,126,14,South,50 to 54,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
665,0,0,0,0,0,1,0,0,129,18,East,55 to 59,"Dark, artificial",Intersection,Turning Right,0,0,1,Dry,0,Major Arterial,0,Passive Control,1,0,Clear
667,0,0,0,1,0,1,1,0,127,8,North,80 to 84,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
668,0,0,0,1,0,1,1,0,127,8,South,55 to 59,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
673,1,1,0,1,0,1,0,0,43,11,East,15 to 19,Daylight,Intersection,Going Ahead,0,1,0,Wet,0,Collector,1,No Control,0,0,Clear
676,0,1,0,1,0,1,0,0,22,9,South,40 to 44,Daylight,Mid-Block,Slowing or Stopping,0,0,1,Ice,0,Major Arterial,1,Passive Control,0,0,Strong wind
678,0,0,0,1,0,1,0,0,100,20,East,20 to 24,Dark,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
680,0,0,0,1,0,1,0,0,89,18,East,25 to 29,Dark,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
682,0,0,0,1,0,1,0,0,38,19,East,40 to 44,Dark,Intersection,Going Ahead,0,0,1,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
684,0,1,0,1,0,1,0,0,136,22,South,55 to 59,Dark,Intersection,Turning Left,0,0,1,Wet,0,Minor Arterial,0,Passive Control,0,0,Rain
687,0,0,0,1,0,1,0,0,60,23,North,35 to 39,Dark,Mid-Block,Other,0,0,1,Wet,0,Local,0,No Control,0,0,Rain
689,1,1,0,1,0,1,0,0,128,18,South,25 to 29,Dusk,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,1,No Control,0,0,Clear
694,0,1,0,1,0,1,0,0,136,2,East,30 to 34,Dark,Mid-Block,Going Ahead,0,0,1,Dry,0,Collector,0,No Control,0,0,Clear
697,0,0,0,1,0,1,0,0,98,18,South,50 to 54,Dark,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
700,1,1,0,1,0,1,0,0,119,1,West,40 to 44,Dawn,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
701,1,1,0,1,0,1,0,0,119,1,South,35 to 39,Dawn,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
702,1,1,0,1,0,1,0,0,131,7,South,40 to 44,Daylight,Intersection,Turning Left,0,1,1,Wet,0,Collector,0,Passive Control,0,0,Clear
705,1,1,0,1,0,1,0,0,98,22,North,15 to 19,Dark,Intersection,Going Ahead,0,1,0,Wet,0,Major Arterial,1,No Control,0,0,Rain
707,1,1,0,1,0,1,0,0,98,22,South,45 to 49,Dark,Intersection,Turning Left,0,1,0,Wet,0,Major Arterial,1,No Control,0,0,Rain
708,1,0,0,1,0,7,0,0,119,13,North,35 to 39,Daylight,Intersection,Going Ahead,0,0,1,Wet,0,Major Arterial,0,No Control,0,0,Rain
709,1,1,0,1,0,1,0,0,98,22,North,15 to 19,Dark,Intersection,Going Ahead,0,1,0,Wet,0,Major Arterial,1,No Control,0,0,Rain
712,0,1,0,1,0,1,0,0,80,20,East,20 to 24,Dark,Intersection,Changing Lanes,0,0,1,Dry,0,Major Arterial,1,No Control,0,0,Clear
713,0,1,0,1,0,1,0,0,80,20,West,20 to 24,Dark,Intersection,Changing Lanes,0,0,1,Dry,0,Major Arterial,1,No Control,0,0,Clear
718,0,1,0,1,0,1,0,0,38,23,West,20 to 24,Dark,Mid-Block,Going Ahead,0,1,0,Dry,0,Collector,1,Passive Control,0,0,Clear
720,1,0,0,1,0,1,0,0,17,20,West,20 to 24,Dark,Mid-Block,Going Ahead,0,0,1,Wet,0,Major Arterial,0,No Control,0,0,Rain
722,0,0,0,1,0,7,0,0,114,17,West,30 to 34,Daylight,Intersection,Going Ahead,0,0,0,Wet,0,Collector,0,Passive Control,0,0,Rain
723,0,1,0,1,0,1,0,0,96,21,South,40 to 44,Dark,Intersection,Turning Left,0,0,1,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
726,0,0,0,1,0,2,0,0,78,14,South,50 to 54,Daylight,Intersection,Turning Left,0,1,0,Dry,0,Major Arterial,0,Passive Control,1,0,Clear
728,0,0,0,1,0,2,0,0,78,14,South,40 to 44,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,1,0,Clear
729,0,1,0,1,0,2,0,0,117,7,East,70 to 74,Daylight,Intersection,Turning Left,0,0,1,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
733,0,1,0,1,0,8,1,0,123,11,North,35 to 39,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Local,1,No Control,0,0,Clear
736,0,0,0,1,0,7,0,0,114,17,South,30 to 34,Daylight,Intersection,Turning Left,0,0,0,Wet,0,Collector,0,Passive Control,0,0,Rain
737,0,1,0,1,0,7,0,0,73,6,West,50 to 54,Daylight,Intersection,Going Ahead,0,0,0,Dry,1,Major Arterial,0,Passive Control,1,0,Clear
739,0,1,0,1,0,7,0,0,73,6,North,40 to 44,Daylight,Intersection,Going Ahead,0,0,0,Dry,1,Major Arterial,0,Passive Control,1,0,Clear
740,0,0,1,1,0,7,0,0,1,5,South,45 to 49,Dark,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
746,0,0,0,1,0,7,0,0,27,14,South,35 to 39,Daylight,Intersection,Stopped,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
748,0,0,0,1,0,7,0,0,27,14,North,15 to 19,Daylight,Intersection,Turning Right,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
750,0,0,0,1,0,7,0,0,27,14,North,60 to 64,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
751,0,0,1,1,0,7,0,0,58,23,North,30 to 34,Dark,Mid-Block,Other,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
754,0,0,1,1,0,7,0,0,58,23,South,25 to 29,Dark,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
755,0,1,0,1,0,7,0,0,128,5,East,60 to 64,Daylight,Intersection,Going Ahead,0,0,0,Other,0,Minor Arterial,0,Passive Control,0,1,Clear
756,0,1,0,1,0,7,0,0,128,5,West,30 to 34,Daylight,Intersection,Going Ahead,0,0,0,Other,0,Minor Arterial,0,Passive Control,0,1,Clear
757,0,0,0,1,0,7,0,0,5,21,West,20 to 24,Dark,Intersection,Going Ahead,0,1,0,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
759,0,0,0,1,0,7,0,0,5,21,North,65 to 69,Dark,Intersection,Going Ahead,0,1,0,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
761,0,1,0,1,1,7,0,0,18,16,North,55 to 59,Daylight,Mid-Block,Turning Left,0,0,0,Dry,0,Collector,0,No Control,0,0,Clear
